text,author_id,conversation_id,created_at,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,id,in_reply_to_user_id
"@AvaxLions @avalancheavax @LydiaFinance kudos to the team for their innovative approach to achieving the project's goals and vision, I'm so happy to be a part of this awesome Project🤓

@AyakoSaa09
@Asyhe907 
@AfandiMuraf 

#ForLionsByLions https://t.co/IMnsu3QUk1",1455855157703368708,1482071655975473153,2022-01-15T02:21:51.000Z,0,0,0,0,1482176172717150208,1438093323319844871
@AvaxLions @avalancheavax @LydiaFinance @RI7cxzjXokocrUr @Dooplis_  don’t miss this awesome NFTs with multiple use cases. Looking forward to minting one! #ForLionsByLions https://t.co/dnzrdDRcyW,1445700165453553673,1482071655975473153,2022-01-15T02:21:36.000Z,0,0,0,0,1482176110289100800,1438093323319844871
"this is the most incredible project I've ever seen, guys please join with me @baklavaspace @avalancheavax",1443629285441347604,1482175728506793984,2022-01-15T02:20:05.000Z,0,0,0,0,1482175728506793984,
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain This project has great potentials and a lot of attractions 
@Masum28493997

@AkbariMasumeh

@masum1717

@Saman94034289

@masum1719

@saman101018
#Airdrop #Airdrops #Airdropinspector #BSC #FishFinance #FiFi #Crypto #Bitcoin
#FishFinance  #RacingFish #FiFi #AVAX #AVAXNFT $FiFi",1432237067141009412,1480457116435587074,2022-01-15T02:19:46.000Z,0,0,0,0,1482175647992659969,1463905680784433166
@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain This project is looks so innovative and impactful,1442802205266825217,1480457116435587074,2022-01-15T02:18:32.000Z,0,0,0,0,1482175339145363459,1463905680784433166
"this is the most incredible project I've ever seen, guys please join with me @baklavaspace @avalancheavax",1443621522283786243,1482175222094917633,2022-01-15T02:18:05.000Z,0,0,0,0,1482175222094917633,
@AvawareAVE @MIM_Spell @EmbrFinance @pangolindex @traderjoe_xyz @avalancheavax @Avalanche_Space @MLSagaLegend @TodayAvalanche @avaxholic Quality,37587966,1482119630290550784,2022-01-15T02:17:50.000Z,0,0,3,0,1482175162539773954,1396246533687975938
"Very strong project for join all.

@MdJunaedRahman2 
@AyeshaS75081689 
@MdAtaul39951703

@avalancheavax #Avalanche #AVAX @el33th4xor @kevinsekniqi #PlayAndEarn https://t.co/ATeIy0kgyz",1481595545462644745,1482175155472576513,2022-01-15T02:17:49.000Z,0,0,0,0,1482175155472576513,
"Good project
Go to the moon
@baklavaspace 
@avalancheavax https://t.co/47LOxp7vkB",1427800477391986692,1482175142675763200,2022-01-15T02:17:46.000Z,0,0,0,0,1482175142675763200,
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain @ducbuom @ducbuom188 @lngcbch26795627 

Hopefully this project is a success and then it becomes one of the best cryptos, I am enthusiastic about participating in this and also supporting it.",1391946770234560514,1480457116435587074,2022-01-15T02:17:45.000Z,0,0,0,0,1482175138309509120,1463905680784433166
@AvawareAVE @m3t4farms @avaxholic @Avalanche_Space @TodayAvalanche @avalancheavax @Avax_News I have an idea,37587966,1480950620504965124,2022-01-15T02:17:33.000Z,0,0,3,0,1482175091068780546,1396246533687975938
"this is the most incredible project I've ever seen, guys please join with me @baklavaspace @avalancheavax",1443618182887972874,1482174773971255300,2022-01-15T02:16:18.000Z,0,0,0,0,1482174773971255300,
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain A cool and a great project , I love so much for this team, strong team and project roadmap is so clear, I'm hopefully the grup will be better in the future.

@entura005
@Eiinzz0
@sarif_udin21 

#RacingFish #FiFi #AVAX #AVAXNFT $FiFi",1414190506842619916,1480457116435587074,2022-01-15T02:16:00.000Z,0,0,0,0,1482174699564322817,1463905680784433166
@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain Wonderful job,1460665186906374147,1480457116435587074,2022-01-15T02:15:39.000Z,0,0,0,0,1482174613367160834,1463905680784433166
@ERC20_News @Platypusdefi @avalancheavax I'm so ready to try this new stableswap protocol you got guys! It's like the conveniece on swapping I'd now becoming more easier due o this support.,1160322119483318272,1482113611858419712,2022-01-15T02:15:30.000Z,0,0,0,0,1482174573353177090,1333357887830315009
"@thesmashheroes @avalancheavax If you want to know more about the project, you can follow them on twitter to be aware of the new updates!

And remember, our tweets are not a financial advice. Always #DYOR

Here's the webpage where you can know more details about the project: https://t.co/cwpuPv79VR",1265313270367485954,1482174448639909892,2022-01-15T02:15:21.000Z,0,0,3,0,1482174535550050311,1265313270367485954
"@thesmashheroes @avalancheavax Player who wins battle will collect more heroes and earn native gaming token. This token can be used to upgrade levels, learn new skills,and buy more powerful new heroes on the marketplace.

(4/4)",1265313270367485954,1482174448639909892,2022-01-15T02:15:16.000Z,0,1,3,0,1482174513966194694,1265313270367485954
"@thesmashheroes @avalancheavax The new beginners will be given five common heroes. Players can build a squad of four heroes and battle against other players.

(3/4)",1265313270367485954,1482174448639909892,2022-01-15T02:15:11.000Z,0,1,3,0,1482174492403187712,1265313270367485954
"@thesmashheroes @avalancheavax User will be able to collect heroes, upgrade heroes level, learn new
skills, build a squad of four heroes, and battle against other players. 

All items and creatures in the game are blockchain-based tokens and NFTs.

(2/4)",1265313270367485954,1482174448639909892,2022-01-15T02:15:05.000Z,0,1,3,0,1482174470802624514,1265313270367485954
"🚨New Project Alert 🚨

@thesmashheroes is a PvP, turn based, card
collectible strategy game built on the @Avalancheavax network. 

(1/4) https://t.co/h4hiVoHRsB",1265313270367485954,1482174448639909892,2022-01-15T02:15:00.000Z,8,2,19,1,1482174448639909892,
@BealMVP @piggy_finance @avalabsofficial @tombfinance @hermes_avax @avalancheavax @RugDocIO @zapper_fi @0xGuard @avaxholic @AvalaunchApp Pretty sure $PIGGY has been out longer than @hermes_avax so you guys are just slacking. You have been straight up lying about $HERMES $HSHARE saying we went under peg which didn’t happen and you deleted your tweet. It’s embarrassing. We are building utility once audit/UI is done,573870129,1482135573078986755,2022-01-15T02:13:50.000Z,0,0,1,0,1482174154174513154,1396490744400072708
"@baklavaspace  @avalancheavax 
I believe this is a faithful project.The projector has a lot of attractions so hopefully the project will be better in the future and will be the best..",1473482749960876037,1482173701584207874,2022-01-15T02:12:02.000Z,0,0,0,0,1482173701584207874,1451531402739019779
@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain Thanks,1447494360182919171,1480457116435587074,2022-01-15T02:11:36.000Z,0,0,0,0,1482173591328538624,1463905680784433166
"@baklavaspace @traderjoe_xyz @pangolindex @avalancheavax a faithful project.The projector has a lot of attractions so hopefully the project will be better in the future and will be the best..

@Andreas120905 
@sidragoni 
@callmegoodboy_",1473482749960876037,1478247968754987010,2022-01-15T02:11:10.000Z,0,0,0,0,1482173482192740353,1451531402739019779
"this is the most incredible project I've ever seen, guys please join with me @baklavaspace @avalancheavax",1443617562030346240,1482173432683196422,2022-01-15T02:10:58.000Z,0,0,0,0,1482173432683196422,
@Defi_Eagle @Platypusdefi @avalancheavax It's Good to see this new stableswap protocol you got for us guys! I can't wait for this to be available for us to try. Keep it up,1160322119483318272,1482091373658615817,2022-01-15T02:10:44.000Z,0,0,0,0,1482173375732539394,1339475581931548672
@AvaxLions @avalancheavax @LydiaFinance @520Zzhi @MUMU1013MM look forward to,1387590355973980163,1482071655975473153,2022-01-15T02:08:50.000Z,0,0,1,0,1482172897531936770,1438093323319844871
"@AvaxLions @avalancheavax @LydiaFinance your project is very good, the whitepaper is also very clear, I hope your project can be successful and successful in the future, I also hope the community can grow even bigger than now😎

@AfdhalSyukronyx
@dajackh27
@hendhieee2985 

#ForLionsByLions https://t.co/P0FcsPwoFV",1464182671186219011,1482071655975473153,2022-01-15T02:08:30.000Z,0,0,0,0,1482172810667917315,1438093323319844871
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain It's really a good project. I like this project and I am interested to join this project.Thank you
@Dipjal007
@TusherRana3
@sagorrana0000",1443230610672140292,1480457116435587074,2022-01-15T02:07:38.000Z,0,1,0,0,1482172595403329539,1463905680784433166
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain Wonderful promising project. This project is implemented very professionally and has a clear development plan. Without any doubt, this is one of the best project.

Love this project ❤️❤️

@maiannons 
@QuAnh12529941 
@trangnguyen0206",1368518840577974272,1480457116435587074,2022-01-15T02:07:33.000Z,0,0,0,0,1482172573098332161,1463905680784433166
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain Great project. I love it. Thanks 🥰
@tranlyly19 @MaiHongNguyn4 @TraiQu87331637 @BaoKim27842746 @Baolinh86406568 

#FishFinance",1326136546865524739,1480457116435587074,2022-01-15T02:07:29.000Z,0,0,1,0,1482172557344518147,1463905680784433166
"this is the most incredible project I've ever seen, guys please join with me @baklavaspace @avalancheavax",1443612032733892612,1482172401639358467,2022-01-15T02:06:52.000Z,0,0,0,0,1482172401639358467,
@PineLoans @doodles @BoredApeYC @Worldwide_WEB3 @alienfrens @EzekClub @solana @BinanceChain @avalancheavax @FantomFDN @grapeprotocol @Collab_Land_ @opensea @MagicEden_NFT @SolanartNFT @LooksRareNFT @SolSeaNFT @niftygateway @TheSandboxGame @SnoopDogg @steveaoki @pranksy @PineLoans support @truth next!!!,958240729,1481837730518736896,2022-01-15T02:04:44.000Z,0,1,1,0,1482171865938505728,1455750610943295490
"this is the most incredible project I've ever seen, guys please join with me @baklavaspace @avalancheavax",1443475093351403522,1482171800289431553,2022-01-15T02:04:29.000Z,0,0,0,0,1482171800289431553,
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain i believed this amazing project will burning the future. brilliant business of genius brain passion with hype technology energy. excellent step on big way to the moon..
@Br0sueb 
@Aseppri07734323 
@Ra06169127Fatur",1461230453868810240,1480457116435587074,2022-01-15T02:02:39.000Z,0,0,0,0,1482171339545128961,1463905680784433166
@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain Big project ! Wish the project success and development,1392006135134126081,1480457116435587074,2022-01-15T02:02:36.000Z,0,0,0,0,1482171327549435904,1463905680784433166
@KrystalDefi @BinanceChain @0xPolygon @avalancheavax Nice project,1284865315755548672,1481612021019779074,2022-01-15T02:02:29.000Z,0,0,0,0,1482171296083369988,1045152613224738817
@ERC20_News @Platypusdefi @avalancheavax Now this will make the swapping easier than before,1226390364908449793,1482113611858419712,2022-01-15T02:01:32.000Z,0,0,0,0,1482171057964724224,1333357887830315009
"@HeroesChained @AvalaunchApp @SeedifyFund @avalancheavax @el33th4xor @kevinsekniqi I believe this project will be great. This project has its own characteristics so that it becomes an attraction for users. I hope this project will be successful in the future and will be the best. 

@sanvy3190
@airdrophunted
@1abirsikder",1473270709363228675,1481939767617011714,2022-01-15T02:01:24.000Z,0,0,0,0,1482171027212107776,1460891627623522311
@GetKalao @avalancheavax @BenqiFinance On my way… https://t.co/QuSOxgBxtt,1465394820520812546,1480903611886489603,2022-01-15T02:01:18.000Z,0,0,0,0,1482171000347373569,1369681830329397258
@AvaxLions @avalancheavax @LydiaFinance @joelhirschi @ASSISBRAHUNO  i want a new nft 😜,1355170996278489089,1482071655975473153,2022-01-15T02:00:24.000Z,0,0,1,0,1482170774093979648,1438093323319844871
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain ✅ very very Nice and good project 😊 i wish this is moon next time🙂 insha'Allah 🌹❣️
@MdRana63783847 @688Md  @MdTarek17910812 @BahadurSaikat  @Oisutv1",1312260216331792386,1480457116435587074,2022-01-15T02:00:05.000Z,0,0,0,0,1482170694456999938,1463905680784433166
@PirazzoT @doodles @BoredApeYC @Worldwide_WEB3 @alienfrens @EzekClub @solana @BinanceChain @avalancheavax @FantomFDN @grapeprotocol @Collab_Land_ @opensea @MagicEden_NFT @SolanartNFT @LooksRareNFT @SolSeaNFT @niftygateway You will not be buying NFT through Pine. But you will soon be able to buy NFT on any open market place using Pine Financing. Stay tuned.,1455750610943295490,1481837730518736896,2022-01-15T01:59:24.000Z,0,1,0,0,1482170523824328704,1198978835355766786
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain Wow that's great opportunity this project really big bazet project and valuable strong enough

#RacingFish #FiFi #AVAX #AVAXNFT",1377218752106831872,1480457116435587074,2022-01-15T01:59:24.000Z,0,0,0,0,1482170520842170370,1463905680784433166
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain Good luck team! I believe this is a faithful project.The projector has a lot of attractions so hopefully the project will be better in the future and will be the best.

@Tesla 
@SaxonHuxleyUK 
@gun",1444213345293271043,1480457116435587074,2022-01-15T01:59:18.000Z,0,0,0,0,1482170495692771330,1463905680784433166
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain I believe this is a faithful project.The projector has a lot of attractions so hopefully the project will be better in the future and will be the best.
I love it
@Asihsuar1 
@Romi3011 
@rokaendah01",1377498174512754689,1480457116435587074,2022-01-15T01:58:59.000Z,0,0,0,0,1482170415472844801,1463905680784433166
"@amplwhalegod @chikn_nft @0xSmartCoin @JadeProtocol @avalancheavax 🚨 RELAUNCHED TOKEN ALERT🚨 
@WRReloaded 
$WRABBIT (UP 200%+)

✅ Rewards token on AVAX that rewards $Memo
✅ Project taken over by community
🚀 Join the Discord community now! https://t.co/uUZoe374aB",1467331087764541448,1482170149687939073,2022-01-15T01:58:52.000Z,0,0,0,0,1482170388150996994,1359517619401949185
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain @KhadijaTahsin @sadman788 @Sabbir1478 
Good project and strong project",1471331998660661249,1480457116435587074,2022-01-15T01:58:22.000Z,0,0,0,0,1482170260266831873,1463905680784433166
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain Good luck team! I believe this is a faithful project.The projector has a lot of attractions so hopefully the project will be better in the future and will be the best.

@duakoosong @artanto_20 @mTm_sfdsfs",4592111954,1480457116435587074,2022-01-15T01:58:12.000Z,0,0,1,0,1482170218457997312,1463905680784433166
"You can add @chikn_nft on this list AND it has tons more to run.

@0xSmartCoin @JadeProtocol will be the DAO everyone talks about in a few months. $JADE

All the action is happening on $AVAX @avalancheavax 

Winners Average into Winners.. join the train. https://t.co/DYEkF67BxO",1359517619401949185,1482170149687939073,2022-01-15T01:57:55.000Z,3,1,21,0,1482170149687939073,
@model_another @doodles @BoredApeYC @Worldwide_WEB3 @alienfrens @EzekClub @solana @BinanceChain @avalancheavax @FantomFDN @grapeprotocol @Collab_Land_ @opensea @MagicEden_NFT @SolanartNFT @LooksRareNFT @SolSeaNFT @niftygateway @TheSandboxGame @SnoopDogg @steveaoki @pranksy We have a lot of exciting announcement coming soon. Follow us and stay tuned.,1455750610943295490,1481837730518736896,2022-01-15T01:56:51.000Z,0,0,0,0,1482169881399562240,1181800028953808896
"@AvaxLions @avalancheavax @LydiaFinance With hard work of your team, I really believe and believe that your project is reliable, &amp; you deserve our praise or support,because team work can be guarranted 

@TesAgnessha
@ayuaja2108

#ForLionsByLions https://t.co/MrOGw5l09i",1448303895621472258,1482071655975473153,2022-01-15T01:56:35.000Z,0,0,0,0,1482169815150505991,1438093323319844871
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain Huge and important project

@Bsm_b1 
@hmahtaha 
@Mohamme23663608",1400275189913559044,1480457116435587074,2022-01-15T01:56:30.000Z,0,0,0,0,1482169790504570884,1463905680784433166
"@AvaxLions @avalancheavax @LydiaFinance I believe this is a faithful project.The projector has a lot of attractions so hopefully the project will be better in the future and will be the best.
I love it

@Robbert082
@dajackh27 

#ForLionsByLions https://t.co/anAv0EToff",1471636852062896129,1482071655975473153,2022-01-15T01:56:26.000Z,0,0,0,0,1482169775682105350,1438093323319844871
@Avalanche_Space @xdaoapp @avalancheavax I'm so happy I can now utilise your #xdao dApps since it's now available &amp; rolling on #Avalanche  . This is big news &amp; we are ready to see it's success.,1160322119483318272,1482056290733936640,2022-01-15T01:56:16.000Z,0,0,0,0,1482169734502109184,1409531617773723650
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain Any thoughts on why this project has stalled? Looks great to me so I don't get it.
@DikaDinar1 @dika_dinar2 @RezaSat72898224 

#RacingFish #FiFi #AVAX #AVAXNFT $FiFi https://t.co/LXeOC9jzrR",1399663203194343430,1480457116435587074,2022-01-15T01:54:40.000Z,0,0,0,0,1482169331194937344,1463905680784433166
"Make your $RELAY work for you, despite market conditions ✨

On @avalancheavax 
LP: $AVAX - $RELAY, Earn $JOE (105% APR) on
@traderjoe_xyz

On @MoonriverNW
LP: $RELAY - $MOVR, Earn $SOLAR (47% APR) on
@Solarbeamio 

Browse our full list of new pools here:

https://t.co/VNxCElhCWC",1402292601441689607,1482169287922139143,2022-01-15T01:54:30.000Z,6,3,47,1,1482169287922139143,
"@DefiLlamaBOT @hermes_avax ⭐️Come join us @hermes_avax $AVAX
🔥 $TOMB fork on @avalancheavax
✅ TVL &amp; growing
💪community
✅#KYC &amp; liquidity Lock w/ @RugDocIO
✅ @zapper_fi autocompounder 

👀@0xGuard audit coming 👀
👀 New  #uiuxdesign coming along 👀

@avaxholic @AvalaunchApp 
https://t.co/jVudpsiq0c https://t.co/C6ZTWhh7ZQ",573870129,1481410578228862978,2022-01-15T01:54:30.000Z,0,0,0,0,1482169287305486343,1446830937417949188
"@DonatMalik @TraverseMoney @avalancheavax @avaxholic @AVAXDaily 🚨 RELAUNCHED TOKEN ALERT🚨 
@WRReloaded 
$WRABBIT (UP 200%+)

✅ Rewards token on AVAX that rewards $Memo
✅ Project taken over by community
🚀 Join the Discord community now! https://t.co/uUZoe374aB",1467331087764541448,1482167104744960006,2022-01-15T01:54:26.000Z,0,0,0,0,1482169272940048384,1339575025070977024
"@Duyanh23 @beta_finance @avalancheavax 🚨 RELAUNCHED TOKEN ALERT🚨 
@WRReloaded 
$WRABBIT (UP 200%+)

✅ Rewards token on AVAX that rewards $Memo
✅ Project taken over by community
🚀 Join the Discord community now! https://t.co/uUZoe374aB",1467331087764541448,1482133667120320514,2022-01-15T01:53:46.000Z,0,0,0,0,1482169106161971201,1088015318537068544
"@aprasmid @Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain 🚨 RELAUNCHED TOKEN ALERT🚨 
@WRReloaded 
$WRABBIT (UP 200%+)

✅ Rewards token on AVAX that rewards $Memo
✅ Project taken over by community
🚀 Join the Discord community now! https://t.co/uUZoe374aB",1467331087764541448,1480457116435587074,2022-01-15T01:53:33.000Z,0,0,0,0,1482169049173929985,1376935868561154049
"@RugDocIO @ProtoFiProtocol @DRIPcommunity @hermes_avax @MMFcrypto ⭐️Come join us @hermes_avax $AVAX
🔥 $TOMB fork on @avalancheavax
✅ TVL &amp; growing
💪community
✅#KYC &amp; liquidity Lock w/ @RugDocIO
✅ @zapper_fi autocompounder 

👀@0xGuard audit coming 👀
👀 New  #uiuxdesign coming along 👀

@avaxholic @AvalaunchApp 
https://t.co/jVudpsiq0c https://t.co/hTdstFzpro",573870129,1481459514306035712,2022-01-15T01:53:07.000Z,0,0,0,0,1482168942605049857,1369353035026214915
"@JiraiyaReal @1ordGinge @HectorDAO_HEC @combfinancial @SpookySwap ⭐️Come join us @hermes_avax $AVAX
🔥 $TOMB fork on @avalancheavax
✅ TVL &amp; growing
💪community
✅#KYC &amp; liquidity Lock w/ @RugDocIO
✅ @zapper_fi autocompounder 

👀@0xGuard audit coming 👀
👀 New  #uiuxdesign coming along 👀

@avaxholic @AvalaunchApp 
https://t.co/jVudpsiq0c https://t.co/JTELtjPulX",573870129,1481555706792796160,2022-01-15T01:52:28.000Z,0,0,0,0,1482168778230317065,632216004
@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain Nice projects,1376935868561154049,1480457116435587074,2022-01-15T01:52:15.000Z,0,1,0,0,1482168722345246720,1463905680784433166
"@yield_mr @cherry_finance_ @TombForkWatch ⭐️Come join us @hermes_avax $AVAX
🔥 $TOMB fork on @avalancheavax
✅ TVL &amp; growing
💪community
✅#KYC &amp; liquidity Lock w/ @RugDocIO
✅ @zapper_fi autocompounder 

👀@0xGuard audit coming 👀
👀 New  #uiuxdesign coming along 👀

@avaxholic @AvalaunchApp 
https://t.co/jVudpsiq0c https://t.co/ApKRaDxWXb",573870129,1481546694592507905,2022-01-15T01:51:46.000Z,0,0,0,0,1482168602711232521,1465619241579827201
"@Lucidd4nc3r ⭐️Come join us @hermes_avax $AVAX
🔥 $TOMB fork on @avalancheavax
✅ TVL &amp; growing
💪community
✅#KYC &amp; liquidity Lock w/ @RugDocIO
✅ @zapper_fi autocompounder 

👀@0xGuard audit coming 👀
👀 New  #uiuxdesign coming along 👀

@avaxholic @AvalaunchApp 
https://t.co/jVudpsiq0c https://t.co/MNp8lODDR9",573870129,1482093267755937793,2022-01-15T01:50:10.000Z,0,0,0,0,1482168200238411783,1309953477607649281
"@Route2FI ⭐️Come join us @hermes_avax $AVAX
🔥 $TOMB fork on @avalancheavax
✅ TVL &amp; growing
💪community
✅#KYC &amp; liquidity Lock w/ @RugDocIO
✅ @zapper_fi autocompounder 

👀@0xGuard audit coming 👀
👀 New  #uiuxdesign coming along 👀

@avaxholic @AvalaunchApp 
https://t.co/jVudpsiq0c https://t.co/nliDf9Hboe",573870129,1482056279933820928,2022-01-15T01:49:51.000Z,3,0,8,0,1482168116935376899,1084397942319054850
"@DefiLlama @hermes_avax @avalancheavax ⭐️Come join us @hermes_avax $AVAX
🔥 $TOMB fork on @avalancheavax
✅ TVL &amp; growing
💪community
✅#KYC &amp; liquidity Lock w/ @RugDocIO
✅ @zapper_fi autocompounder 

👀@0xGuard audit coming 👀
👀 New  #uiuxdesign coming along 👀

@avaxholic @AvalaunchApp 
https://t.co/jVudpsiq0c https://t.co/XNEUnGeNNo",573870129,1481437202404028417,2022-01-15T01:49:01.000Z,0,0,0,0,1482167909837426688,1321585610654687241
"@BealMVP @piggy_finance @avalabsofficial @tombfinance ⭐️Come join us @hermes_avax $AVAX
🔥 $TOMB fork on @avalancheavax
✅ TVL &amp; growing
💪community
✅#KYC &amp; liquidity Lock w/ @RugDocIO
✅ @zapper_fi autocompounder 

👀@0xGuard audit coming 👀
👀 New  #uiuxdesign coming along 👀

@avaxholic @AvalaunchApp 
https://t.co/jVudpsiq0c https://t.co/zmlTn3e261",573870129,1482135573078986755,2022-01-15T01:48:37.000Z,0,0,1,0,1482167807844524036,1396490744400072708
@_TokenHunter @PlayCrabada @SpookySwap @ThorusFi @MultichainOrg @Defrost_Finance @OnXFinance @fraxfinance @avalancheavax $Onx is working on alot of exciting stuff :),1349982860002914304,1481629918760878080,2022-01-15T01:48:32.000Z,0,0,3,0,1482167787384676353,1310130190266241024
"@baklavaspace @traderjoe_xyz @pangolindex @avalancheavax Good project, nice @baklavaspace
Thanks for this great opportunity, I believe in this great project! @HPhm62791452 @BaoMinh62450998 @SonTungMTP_SKY @TEDTalks @Lolisieucute @POTUS 
#Avalanche #YieldFarming #Airdrops",1370020097662746628,1478247968754987010,2022-01-15T01:47:19.000Z,0,0,0,0,1482167479422308352,1451531402739019779
"@callen1998 @generatedegen ⭐️Come join us @hermes_avax $AVAX
🔥 $TOMB fork on @avalancheavax
✅ TVL &amp; growing
💪community
✅#KYC &amp; liquidity Lock w/ @RugDocIO
✅ @zapper_fi autocompounder 

👀@0xGuard audit coming 👀
👀 New  #uiuxdesign coming along 👀

@avaxholic @AvalaunchApp 
https://t.co/jVudpsiq0c https://t.co/NlLmYe1DzL",573870129,1482117986945228806,2022-01-15T01:47:14.000Z,0,0,0,0,1482167460925214724,937700306
@TraverseMoney @avalancheavax @avaxholic @AVAXDaily Kingdom!!!,1339575025070977024,1482167104744960006,2022-01-15T01:47:10.000Z,0,1,0,0,1482167441950224384,1466086113530028044
"this is the most incredible project I've ever seen, guys please join with me @baklavaspace @avalancheavax",1443474524767330304,1482167435637960708,2022-01-15T01:47:08.000Z,0,0,0,0,1482167435637960708,
